Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale
20151001,1,2,11,1,046,6,0.0,7.0
20151001,1,2,26,1,040,2,4.13064361191162,1.0
20151001,1,2,27,1,110,5,2.52631578947369,-2.0
20151002,1,2,5,1,040,4,0.26702269692924,1.0
20151005,1,2,32,1,057,6,2.11267605633803,8.0
20151005,1,2,40,1,040,6,0.7905138339921,1.0
20151006,1,2,9,1,010,2,-3.56234096692112,0.0
20151006,1,2,9,1,051,10,-0.37313432835821,3.4
20151006,1,2,11,1,114,3,-0.17421602787456,-2.0
20151006,1,2,30,1,046,20,3.3911574618096325,7.0
20151006,1,2,30,1,051,8,1.75953079178885,3.4
20151007,1,2,16,1,031,5,2.58064516129032,5.2
20151007,1,2,27,1,060,2,-1.775956284153,6.0
20151007,1,2,37,1,042,10,-2.8436018957346,1.9
20151010,1,2,27,1,046,6,3.39425587467363,7.0
20151012,1,2,3,1,030,6,-0.97173144876325,4.0
20151012,1,2,23,1,111,1,3.15457413249211,-2.0
20151014,1,2,4,1,172,8,-3.17848410757946,-5.0
20151014,1,2,8,1,100,6,-8.65671641791046,-5.0
20151014,1,2,16,1,051,11,4.04969823989443,3.4
20151014,1,2,30,1,042,6,0.0,1.9
20151014,1,2,41,1,100,10,-1.63132137030995,-5.0
20151015,1,2,9,1,033,6,-2.54545454545455,5.2
20151015,1,2,27,1,0311,3,1.82926829268292,5.2
20151015,1,2,41,1,100,10,-0.73529411764706,-5.0
20151015,1,2,45,1,040,8,1.0443864229765,1.0
20151016,1,2,9,1,033,6,-2.35732009925558,5.2
20151016,1,2,16,1,040,6,1.44144144144144,1.0
20151016,1,2,27,1,051,6,4.60251046025105,3.4
20151016,1,2,40,1,033,12,1.257250401086015,5.2
20151016,1,2,40,1,090,12,1.257250401086015,-2.0
20151017,1,2,41,1,100,10,-1.59489633173843,-5.0
20151018,1,2,46,1,0211,6,0.91533180778032,3.4
20151020,1,2,23,1,020,10,2.54372019077902,3.0
20151020,1,2,24,1,040,10,2.80701754385965,1.0
20151022,1,2,9,1,040,6,0.0,1.0
20151022,1,2,9,1,043,6,0.0,2.8
20151023,1,2,9,1,040,6,0.0,1.0
20151023,1,2,9,1,043,6,0.0,2.8
20151023,1,2,42,1,036,2,0.45385779122542,4.0
20151024,1,2,38,1,046,2,0.0,7.0
20151024,1,2,42,1,036,8,0.61262918199335,4.0
20151024,1,2,42,1,046,9,1.5274599542334149,7.0
20151025,1,2,30,1,040,12,2.4085976916165603,1.0
20151026,1,2,42,1,036,15,2.40196553842175,4.0
20151026,1,2,42,1,051,6,0.583657587548638,3.4
20151027,1,2,9,1,046,4,-0.5099150141643,7.0
20151027,1,2,12,1,051,3,-1.34228187919463,3.4
20151027,1,2,16,1,046,5,6.49651972157773,7.0
20151027,1,2,27,1,010,10,4.92359932088286,0.0
20151027,1,2,40,1,128,2,-1.07142857142857,-5.0
20151027,1,2,42,1,036,10,2.29166666666667,4.0
20151027,1,2,42,1,046,6,3.9032749428789049,7.0
20151028,1,2,5,1,040,3,1.58730158730158,1.0
20151028,1,2,9,1,040,1,-2.72952853598015,1.0
20151028,1,2,40,1,173,5,-2.86074884307951,-5.0
20151028,1,2,43,1,033,6,0.0,5.2
20151029,1,2,5,1,010,4,0.95693779904307,0.0
20151029,1,2,9,1,040,4,3.2,1.0
20151029,1,2,11,1,020,1,2.17391304347826,3.0
20151030,1,2,37,1,010,10,-3.59281437125748,0.0
20151030,1,2,41,1,042,8,-3.47826086956522,1.9
20151102,1,2,16,1,010,5,4.54545454545455,0.0
20151102,1,2,27,1,010,5,0.86393088552915,0.0
20151102,1,2,40,1,010,6,-0.980392156862745,0.0
20151102,1,2,40,1,051,6,-0.980392156862745,3.4
20151103,1,2,5,1,020,7,0.76628352490421481,3.0
20151103,1,2,5,1,040,10,3.25670498084291,1.0
20151103,1,2,14,1,057,6,0.66889632107023,8.0
20151103,1,2,24,1,012,3,-2.37099023709902,-0.4
20151103,1,2,40,1,1721,5,-1.61290322580645,-5.0
20151105,1,2,9,1,111,2,-1.90839694656489,-2.0
20151106,1,2,24,1,110,1,-5.24822695035461,-2.0
20151107,1,2,36,1,046,10,-2.89855072463768,7.0
20151107,1,2,42,1,036,3,-3.5230352303523,4.0
20151107,1,2,42,1,046,3,-3.5230352303523,7.0
20151108,1,2,8,1,160,2,-3.11284046692607,-4.0
20151108,1,2,14,1,071,3,1.35135135135135,7.4
20151108,1,2,23,1,046,5,2.44200244200244,7.0
20151109,1,2,12,1,020,2,1.96078431372549,3.0
20151109,1,2,12,1,043,6,5.4379671388762967,2.8
20151109,1,2,23,1,013,10,0.72463768115942,0.4
20151109,1,2,41,1,014,2,3.60169491525424,0.0
20151109,1,2,42,1,036,5,-3.81471389645777,4.0
20151109,1,2,42,1,046,5,-3.81471389645777,7.0
20151110,1,2,2,1,051,6,0.62111801242236,3.4
20151110,1,2,14,1,071,3,2.47349823321555,7.4
20151110,1,2,16,1,036,6,0.802139037433155,4.0
20151110,1,2,30,1,046,8,3.23809523809524,7.0
20151111,1,2,2,1,051,14,0.84350819867524,3.4
20151111,1,2,27,1,051,2,1.45454545454546,3.4
20151111,1,2,41,1,070,3,1.65289256198347,7.0
20151112,1,2,2,1,051,12,0.87260034904014,3.4
20151112,1,2,27,1,030,1,2.94840294840294,4.0
20151112,1,2,27,1,051,2,1.44927536231884,3.4
20151113,1,2,2,1,131,6,-2.4896265560166,-5.8
20151113,1,2,12,1,040,1,-1.01010101010101,1.0
20151113,1,2,23,1,046,6,1.2893982808023,7.0
20151113,1,2,27,1,043,2,4.47885169596686,2.8
20151114,1,2,27,1,012,2,-0.48899755501223,-0.4
20151116,1,2,9,1,020,6,-2.16049382716049,3.0
20151116,1,2,40,1,020,6,-5.10304219823356,3.0
20151117,1,2,40,1,020,6,-5.05344995140913,3.0
20151117,1,2,40,1,040,10,3.77358490566038,1.0
20151117,1,2,40,1,042,5,3.77358490566038,1.9
20151118,1,2,5,1,040,6,0.56603773584906,1.0
20151119,1,2,19,1,071,5,0.22883295194508,7.4
20151119,1,2,26,1,051,1,-2.04991087344029,3.4
20151119,1,2,27,1,010,1,-1.47058823529412,0.0
20151120,1,2,22,1,030,10,-2.80090840272521,4.0
20151120,1,2,30,1,040,6,2.1505376344086,1.0
20151122,1,2,19,1,050,10,0.33112582781457,3.5
20151123,1,2,9,1,090,3,-0.88888888888889,-2.0
20151124,1,2,11,1,042,6,-6.54545454545455,1.9
20151124,1,2,43,1,051,10,2.16450216450217,3.4
20151125,1,2,18,1,026,2,-3.22766570605187,4.0
20151126,1,2,8,1,042,8,-1.35135135135135,1.9
20151126,1,2,9,1,010,8,-2.01149425287357,0.0
20151126,1,2,32,1,010,2,-2.01149425287357,0.0
20151127,1,2,41,1,061,10,-4.13105413105413,6.4
20151128,1,2,14,1,016,6,-0.49382716049383,-2.0
20151129,1,2,40,1,012,3,-2.79329608938548,-0.4
20151130,1,2,41,1,071,10,-5.64516129032258,7.4
20151201,1,2,2,1,060,3,2.32558139534884,6.0
20151201,1,2,5,1,040,2,-0.9765625,1.0
20151201,1,2,12,1,060,6,2.28571428571429,6.0
20151201,1,2,19,1,050,10,0.33222591362127,3.5
20151202,1,2,5,1,010,5,-2.86343612334802,0.0
20151202,1,2,5,1,046,6,0.843881856540089,7.0
20151202,1,2,23,1,051,20,1.9400352733686,3.4
20151203,1,2,2,1,043,4,-0.42194092827004,2.8
20151203,1,2,40,1,040,12,-2.8943272181139097,1.0
20151204,1,2,8,1,043,9,1.3531799729364,2.8
20151205,1,2,26,1,090,5,3.42857142857143,-2.0
20151205,1,2,27,1,112,3,-1.62454873646209,-2.0
20151206,1,2,9,1,042,10,-4.41860465116279,1.9
20151206,1,2,26,1,090,5,-0.58309037900874,-2.0
20151206,1,2,26,1,114,10,0.35460992907801,-2.0
20151206,1,2,30,1,071,4,1.8796992481203,7.4
20151207,1,2,8,1,160,6,-6.12244897959184,-4.0
20151207,1,2,26,1,090,5,0.52585451358458,-2.0
20151208,1,2,27,1,012,2,-0.47732696897375,-0.4
20151209,1,2,5,1,173,8,-1.64835164835164,-5.0
20151209,1,2,9,1,090,6,-2.93040293040293,-2.0
20151209,1,2,11,1,030,1,2.68656716417911,4.0
20151209,1,2,12,1,040,2,-2.42718446601942,1.0
20151210,1,2,8,1,100,6,-8.65671641791046,-5.0
20151210,1,2,11,1,030,1,2.49221183800623,4.0
20151210,1,2,14,1,110,2,-0.72840790842872,-2.0
20151210,1,2,31,1,036,6,-1.51324085750316,4.0
20151211,1,2,11,1,030,1,2.34113712374582,4.0
20151211,1,2,26,1,010,2,0.86580086580086,0.0
20151212,1,2,5,1,120,4,1.36054421768707,-4.0
20151212,1,2,5,1,173,8,-1.6380655226209,-5.0
20151212,1,2,8,1,0331,2,-2.26308345120226,5.2
20151212,1,2,14,1,080,2,0.571428571428571,5.0
20151214,1,2,27,1,010,10,-3.03398058252427,0.0
20151214,1,2,38,1,042,6,-1.05777054515866,1.9
20151214,1,2,38,1,043,6,-1.05777054515866,2.8
20151215,1,2,9,1,051,6,1.34680134680135,3.4
20151215,1,2,30,1,071,2,-0.76190476190476,7.4
20151216,1,2,24,1,172,6,-13.7704918032787,-5.0
20151216,1,2,30,1,071,1,-0.57471264367816,7.4
20151217,1,2,2,1,111,1,-3.80952380952381,-2.0
20151217,1,2,5,1,111,1,-4.60905349794238,-2.0
20151217,1,2,24,1,172,6,-13.7704918032787,-5.0
20151218,1,2,22,1,0831,2,-1.48148148148148,5.0
20151218,1,2,27,1,060,4,-1.6,6.0
20151218,1,2,40,1,010,5,-3.4313725490196,0.0
20151218,1,2,41,1,040,3,5.16129032258065,1.0
20151220,1,2,27,1,010,6,-2.80373831775701,0.0
20151221,1,2,9,1,046,5,3.80228136882129,7.0
20151221,1,2,27,1,010,10,-2.53164556962025,0.0
20151222,1,2,5,1,010,4,2.33918128654971,0.0
20151222,1,2,8,1,051,1,6.0377358490566,3.4
20151222,1,2,11,1,112,6,-8.59598853868195,-2.0
20151222,1,2,21,1,030,10,1.86655533010656,4.0
20151223,1,2,11,1,112,3,-8.59598853868195,-2.0
20151224,1,2,5,1,010,4,1.7211703958692,0.0
20151224,1,2,5,1,051,3,2.64900662251655,3.4
20151224,1,2,38,1,042,6,-1.05777054515866,1.9
20151224,1,2,38,1,043,6,-1.05777054515866,2.8
20151227,1,2,2,1,020,2,0.58997050147493,3.0
20151228,1,2,5,1,042,10,-1.26262626262626,1.9
20151229,1,2,24,1,010,6,-4.6875,0.0
20151231,1,2,5,1,042,10,-1.5748031496063,1.9
20160103,1,2,9,1,111,10,-1.85185185185186,-2.0
20160105,1,2,15,1,051,28,0.024096763705473527,3.4
20160106,1,2,12,1,040,4,3.97489539748954,1.0
20160106,1,2,12,1,120,2,1.4344262295082,-4.0
20160106,1,2,27,1,046,2,3.61445783132531,7.0
20160107,1,2,5,1,043,5,-0.27855153203343,2.8
20160107,1,2,5,1,051,9,1.12676056338028,3.4
20160107,1,2,13,1,046,6,3.56394129979036,7.0
20160107,1,2,14,1,051,6,-9.36170212765956,3.4
20160107,1,2,40,1,010,2,2.03562340966921,0.0
20160108,1,2,8,1,040,4,0.75757575757576,1.0
20160109,1,2,27,1,040,10,-3.6319612590799,1.0
20160109,1,2,27,1,046,4,0.19011406600475311,7.0
20160110,1,2,23,1,0831,1,1.03761348897536,5.0
20160110,1,2,27,1,010,1,-1.55118924508791,0.0
20160110,1,2,27,1,040,4,-2.65822784810126,1.0
20160111,1,2,5,1,120,4,1.54373927958834,-4.0
20160111,1,2,19,1,046,3,2.59887005649717,7.0
20160111,1,2,23,1,012,5,-4.23280423280423,-0.4
20160112,1,2,9,1,051,3,-7.91788856304989,3.4
20160112,1,2,27,1,130,6,-3.79981464318813,-4.4
20160112,1,2,41,1,060,6,3.12093628088427,6.0
20160113,1,2,19,1,046,3,2.55271920088791,7.0
20160113,1,2,27,1,130,6,-4.34070434070434,-4.4
20160114,1,2,8,1,190,10,-8.73786407766991,-10.0
20160114,1,2,22,1,010,10,0.25316455696203,0.0
20160115,1,2,5,1,030,10,-0.70257611241218,4.0
20160115,1,2,27,1,071,10,-3.55486862442041,7.4
20160116,1,2,27,1,071,10,-4.20650095602295,7.4
20160117,1,2,5,1,010,4,2.47148288973384,0.0
20160117,1,2,27,1,071,10,-3.55871886120996,7.4
20160118,1,2,20,1,090,6,-1.67364016736402,-2.0
20160118,1,2,27,1,071,10,-3.74015748031496,7.4
20160119,1,2,2,1,040,4,0.81081081081081,1.0
20160119,1,2,2,1,043,4,0.81081081081081,2.8
20160119,1,2,8,1,112,10,-6.0200668896321,-2.0
20160119,1,2,26,1,042,10,-1.39664804469274,1.9
20160119,1,2,40,1,040,16,0.81081081081081,1.0
20160119,1,2,40,1,043,16,0.81081081081081,2.8
20160120,1,2,2,1,040,2,0.81081081081081,1.0
20160120,1,2,2,1,043,2,0.81081081081081,2.8
20160120,1,2,9,1,010,2,-4.07458563535911,0.0
20160120,1,2,12,1,040,3,5.66502463054187,1.0
20160120,1,2,13,1,018,6,1.08695652173913,3.4
20160120,1,2,28,1,020,6,-0.14285714285714,3.0
20160120,1,2,32,1,040,3,2.45901639344262,1.0
20160120,1,2,40,1,040,8,0.81081081081081,1.0
20160120,1,2,40,1,043,8,0.81081081081081,2.8
20160121,1,2,9,1,010,2,-4.16377515614157,0.0
20160121,1,2,12,1,043,6,0.90909090909091,2.8
20160122,1,2,8,1,112,10,-6.0200668896321,-2.0
20160122,1,2,12,1,043,6,0.56925996204934,2.8
20160122,1,2,13,1,036,10,0.81521737575531006,4.0
20160124,1,2,5,1,010,8,2.33009708737864,0.0
20160125,1,2,5,1,051,6,-0.41322314049587,3.4
20160125,1,2,13,1,051,12,0.78003879506519,3.4
20160125,1,2,20,1,043,10,1.30475302889096,2.8
20160125,1,2,20,1,057,6,5.76696424501703,8.0
20160126,1,2,23,1,031,5,0.87145969498911,5.2
20160126,1,2,24,1,036,6,0.58823529411765,4.0
20160126,1,2,24,1,040,6,0.58823529411765,1.0
20160127,1,2,8,1,010,10,0.87463556851312,0.0
20160127,1,2,8,1,026,10,0.87463556851312,4.0
20160127,1,2,8,1,040,10,0.87463556851312,1.0
20160127,1,2,9,1,090,2,-2.26700251889169,-2.0
20160127,1,2,23,1,051,10,5.74712643678161,3.4
20160127,1,2,27,1,090,2,0.65789473684211,-2.0
20160127,1,2,42,1,010,3,-2.7355623100304,0.0
20160127,1,2,42,1,030,3,-2.7355623100304,4.0
20160128,1,2,8,1,010,10,0.8595988538682,0.0
20160128,1,2,8,1,026,10,0.8595988538682,4.0
20160128,1,2,8,1,040,10,0.8595988538682,1.0
20160128,1,2,12,1,042,8,0.0,1.9
20160128,1,2,13,1,046,1,3.6144578313253,7.0
20160128,1,2,15,1,051,17,-0.210447591680091,3.4
20160128,1,2,42,1,010,3,-4.60992907801418,0.0
20160128,1,2,42,1,030,3,-4.60992907801418,4.0
20160129,1,2,27,1,193,3,0.0,-10.0
20160130,1,2,5,1,050,8,-2.20930232558139,3.5
20160131,1,2,5,1,010,4,2.82485875706215,0.0
20160131,1,2,5,1,120,4,2.27670753064798,-4.0
20160201,1,2,8,1,010,6,-0.18181818181819,0.0
20160201,1,2,21,1,110,10,-1.62412993039443,-2.0
20160201,1,2,40,1,043,3,3.4,2.8
20160202,1,2,9,1,013,2,-2.05761316872428,0.4
20160202,1,2,21,1,110,6,-1.57657657657658,-2.0
20160202,1,2,27,1,110,4,-1.57657657657658,-2.0
20160202,1,2,41,1,061,3,3.4636871814727783,6.4000000953674316
20160203,1,2,2,1,050,12,-2.459428655804575,3.5
20160203,1,2,2,1,111,12,-2.42507198447522,-2.0
20160203,1,2,9,1,013,2,-1.81564245810056,0.4
20160203,1,2,16,1,040,5,2.56410256410256,1.0
20160203,1,2,26,1,036,1,-0.54570259208731,4.0
20160203,1,2,26,1,042,1,-0.54570259208731,1.9
20160204,1,2,2,1,050,6,-3.02061122956645,3.5
20160204,1,2,16,1,057,10,3.84615384615385,8.0
20160206,1,2,15,1,051,10,-0.20689655172414,3.4
20160207,1,2,5,1,043,5,-2.76198212835093,2.8
20160207,1,2,40,1,042,3,-1.17967332123412,1.9
20160208,1,2,40,1,010,1,0.36764705882353,0.0
20160208,1,2,40,1,046,3,-1.02249488752556,7.0
20160209,1,2,9,1,043,6,1.94363459669582,2.8
20160209,1,2,45,1,100,8,1.25786163522012,-5.0
20160210,1,2,5,1,043,5,-2.28690228690228,2.8
20160210,1,2,8,1,141,6,-6.51162790697675,-6.5
20160211,1,2,23,1,051,12,-2.75720164609054,3.4
20160211,1,2,24,1,040,2,-0.77896786757546,1.0
20160211,1,2,34,1,051,2,5.64102564102564,3.4
20160211,1,2,41,1,036,10,1.79775280898876,4.0
20160212,1,2,10,1,020,6,-1.1052378416061401,3.0
20160212,1,2,27,1,020,12,-2.8256017854296154,3.0
20160215,1,2,27,1,026,1,-0.66225165562914,4.0
20160215,1,2,45,1,036,4,2.25140712945591,4.0
20160216,1,2,27,1,026,1,-0.67567567567568,4.0
20160216,1,2,45,1,036,4,2.25140712945591,4.0
20160217,1,2,13,1,010,10,-1.3377926349639893,0.0
20160218,1,2,9,1,010,5,-2.6431718061674,0.0
20160218,1,2,14,1,030,4,2.37467018469657,4.0
20160218,1,2,14,1,051,4,2.37467018469657,3.4
20160219,1,2,14,1,030,6,3.42465753424657,4.0
20160219,1,2,23,1,173,7,-4.26320667284523,-5.0
20160219,1,2,45,1,046,10,0.0,7.0
20160220,1,2,17,1,010,6,-4.23529411764705,0.0
20160220,1,2,30,1,042,8,-0.1610305958132,1.9
20160220,1,2,40,1,010,3,-1.91204588910134,0.0
20160222,1,2,14,1,030,4,1.86170212765958,4.0
20160222,1,2,16,1,051,2,2.43605359317905,3.4
20160223,1,2,14,1,030,6,6.9620253164557,4.0
20160223,1,2,23,1,160,2,-2.0188424587249756,-4.0
20160223,1,2,23,1,180,10,-5.8295965194702148,-9.0
20160223,1,2,40,1,040,2,-0.29375607520341873,1.0
20160223,1,2,41,1,061,10,-4.41595458984375,6.4000000953674316
20160224,1,2,23,1,042,8,0.72529465095195,1.9
20160225,1,2,5,1,043,2,2.8708133697509766,2.7999999523162842
20160225,1,2,5,1,120,4,0.44345897436141968,-4.0
20160225,1,2,12,1,043,2,0.27624309392265,2.8
20160225,1,2,27,1,080,1,4.98338870431894,5.0
20160226,1,2,15,1,042,10,7.8853044509887695,1.8999999761581421
20160226,1,2,16,1,010,10,1.19760479041916,0.0
20160226,1,2,26,1,046,2,2.40963855421687,7.0
20160227,1,2,27,1,050,6,-5.900151252746582,3.5
20160228,1,2,27,1,050,12,-6.1637959480285645,3.5
20160229,1,2,5,1,030,8,0.787401556968689,4.0
20160229,1,2,13,1,010,6,-1.9911504983901978,0.0
20160229,1,2,13,1,111,6,-2.5706939697265625,-2.0
20160229,1,2,27,1,010,10,-1.5202702283859253,0.0
20160301,1,2,36,1,071,6,-4.8275861740112305,7.4000000953674316
20160302,1,2,5,1,051,1,1.05960264900662,3.4
20160302,1,2,11,1,186,6,3.01204819277109,-10.0
20160302,1,2,27,1,041,6,-1.9400352733686,1.0
20160302,1,2,38,1,057,6,-0.67567567567568,8.0
20160302,1,2,38,1,060,2,-7.55813953488372,6.0
20160302,1,2,40,1,051,2,3.26594090202177,3.4
20160302,1,2,44,1,020,2,-0.719424460431649,3.0
20160303,1,2,5,1,043,1,1.19760479041916,2.8
20160303,1,2,15,1,173,3,-0.18248175182482,-5.0
20160303,1,2,26,1,012,3,-0.64935064935065,-0.4
20160304,1,2,32,1,040,10,0.71599045346063,1.0
20160305,1,2,15,1,030,5,-3.60360360360361,4.0
20160305,1,2,30,1,051,1,-0.60024009603841,3.4
20160306,1,2,5,1,043,5,3.54785478547855,2.8
20160307,1,2,7,1,071,3,-3.51170568561873,7.4
20160307,1,2,23,1,073,3,3.20512820512821,7.4
20160307,1,2,23,1,111,3,3.20512820512821,-2.0
20160307,1,2,32,1,042,2,4.72589792060492,1.9
20160307,1,2,45,1,073,10,0.61728395061728,7.4
20160308,1,2,23,1,111,1,6.89655172413793,-2.0
20160309,1,2,2,1,046,2,0.0856898029134503,7.0
20160309,1,2,41,1,010,10,4.76190476190476,0.0
20160310,1,2,2,1,046,2,0.24370430544272,7.0
20160310,1,2,5,1,043,2,7.01754385964912,2.8
20160310,1,2,13,1,110,10,-4.70588235294118,-2.0
20160310,1,2,24,1,040,6,0.16920473773266,1.0
20160310,1,2,24,1,071,2,-2.24525043177893,7.4
20160310,1,2,27,1,010,10,2.62390670553936,0.0
20160311,1,2,5,1,043,10,-1.18343195266272,2.8
20160311,1,2,27,1,040,10,-3.19634703196347,1.0
20160312,1,2,4,1,010,6,-1.2853470437018,0.0
20160312,1,2,4,1,020,5,-1.2853470437018,3.0
20160312,1,2,4,1,120,5,-1.2853470437018,-4.0
20160313,1,2,5,1,020,10,1.52671755725191,3.0
20160314,1,2,4,1,036,4,-0.89955022488756,4.0
20160314,1,2,4,1,043,4,-0.89955022488756,2.8
20160314,1,2,5,1,020,10,1.53256704980843,3.0
20160314,1,2,8,1,030,6,-3.7593984962406,4.0
20160315,1,2,2,1,046,2,0.24370430544272,7.0
20160315,1,2,2,1,060,4,0.734819121447027,6.0
20160315,1,2,23,1,0833,6,-2.07286432160804,5.0
20160315,1,2,26,1,013,6,1.00502512562814,0.4
20160315,1,2,26,1,020,4,1.00502512562814,3.0
20160315,1,2,26,1,100,2,1.00502512562814,-5.0
20160317,1,2,5,1,046,8,1.86335403726708,7.0
20160317,1,2,24,1,186,1,-3.4856700232378,-10.0
20160318,1,2,5,1,010,4,0.0,0.0
20160318,1,2,5,1,120,4,0.0,-4.0
20160319,1,2,2,1,046,2,0.24370430544272,7.0
20160319,1,2,11,1,020,2,-0.30349013657056,3.0
20160319,1,2,12,1,100,6,-2.06540447504303,-5.0
20160319,1,2,24,1,120,6,-3.2069970845481,-4.0
20160319,1,2,24,1,186,1,-3.97350993377483,-10.0
20160319,1,2,27,1,040,1,2.5,1.0
20160321,1,2,5,1,050,6,2.02898550724638,3.5
20160322,1,2,23,1,043,6,4.53257790368272,2.8
20160324,1,2,23,1,071,10,0.40485829959514,7.4
20160325,1,2,37,1,042,10,0.52910052910053,1.9
20160327,1,2,14,1,090,10,-3.2258064516129,-2.0
20160327,1,2,38,1,036,6,2.96610169491525,4.0
20160328,1,2,5,1,020,12,-3.2901641408841,3.0
20160328,1,2,5,1,173,1,2.61194029850746,-5.0
20160329,1,2,5,1,020,6,-3.35689045936396,3.0
20160330,1,2,23,1,020,2,-1.57170923379175,3.0
20160331,1,2,5,1,042,6,-2.38095238095238,1.9
20160331,1,2,38,1,042,24,-1.761883727429256,1.9
20160401,1,2,13,1,043,6,3.39892665474061,2.8
20160401,1,2,23,1,040,10,-2.64900662251656,1.0
20160401,1,2,23,1,042,6,-2.76752767527675,1.9
20160401,1,2,23,1,125,2,-2.13464696223316,-5.0
20160401,1,2,24,1,042,10,-1.13960113960113,1.9
20160401,1,2,27,1,010,1,-4.97835497835498,0.0
20160401,1,2,38,1,042,6,-8.11965811965812,1.9
20160401,1,2,41,1,043,2,1.5625,2.8
20160401,1,2,42,1,026,6,0.83333333333334,4.0
20160402,1,2,5,1,050,4,4.05728314238953,3.5
20160402,1,2,5,1,051,4,4.05728314238953,3.4
20160402,1,2,14,1,040,6,0.0,1.0
20160402,1,2,23,1,020,3,-5.47045951859956,3.0
20160402,1,2,29,1,040,20,1.51469971314867,1.0
20160402,1,2,29,1,050,40,1.51469971314867,3.5
20160403,1,2,5,1,010,10,-2.53968253968254,0.0
20160403,1,2,14,1,112,2,0.0,-2.0
20160404,1,2,9,1,040,6,4.76190476190476,1.0
20160404,1,2,9,1,042,6,4.76190476190476,1.9
20160404,1,2,16,1,057,2,-2.79214064115822,8.0
20160404,1,2,19,1,060,2,0.0,6.0
20160404,1,2,19,1,071,2,0.0,7.4
20160405,1,2,24,1,186,2,-1.55979202772964,-10.0
20160405,1,2,40,1,010,3,-0.6872852233677,0.0
20160406,1,2,5,1,031,10,-2.32558139534883,5.2
20160406,1,2,8,1,026,10,-1.16279069767441,4.0
20160408,1,2,5,1,040,6,3.40632603406326,1.0
20160408,1,2,15,1,010,3,-4.15913200723327,0.0
20160408,1,2,16,1,1312,10,-0.24937655860349,-5.8
20160408,1,2,23,1,040,4,-0.55205047318612,1.0
20160408,1,2,23,1,173,10,0.0,-5.0
20160408,1,2,25,1,040,1,2.0952380952381,1.0
20160408,1,2,40,1,080,10,-1.7632241813602,5.0
20160409,1,2,9,1,090,6,-4.11764705882352,-2.0
20160409,1,2,20,1,173,6,-3.1936127744511,-5.0
20160410,1,2,23,1,0241,5,-1.24740124740124,-0.3
20160410,1,2,40,1,080,6,-1.65094339622642,5.0
20160411,1,2,15,1,043,6,-0.46948356807512,2.8
20160411,1,2,27,1,061,30,0.962151247493075,6.4
20160412,1,2,12,1,040,5,-0.83160083160083,1.0
20160413,1,2,5,1,010,4,0.225733634311512,0.0
20160413,1,2,13,1,080,10,-1.99115044247787,5.0
20160413,1,2,14,1,036,6,2.27272727272727,4.0
20160413,1,2,23,1,010,3,3.36134453781512,0.0
20160414,1,2,14,1,111,1,-1.18483412322275,-2.0
20160414,1,2,17,1,071,3,-1.73913043478261,7.4
20160415,1,2,4,1,190,1,-4.41767068273092,-10.0
20160415,1,2,16,1,020,2,1.08225108225108,3.0
20160415,1,2,24,1,043,8,-3.5047090569731303,2.8
20160415,1,2,27,1,043,2,-4.24778761061947,2.8
20160415,1,2,40,1,012,6,-1.56862745098039,-0.4
20160415,1,2,40,1,043,2,-4.11728009981285,2.8
20160415,1,2,41,1,043,2,-4.78001086366105,2.8
20160417,1,2,17,1,071,3,-1.93704600484262,7.4
20160417,1,2,23,1,020,6,1.50478796169631,3.0
20160418,1,2,13,1,020,10,-0.35971223021583,3.0
20160418,1,2,27,1,046,6,0.803212851405622,7.0
20160418,1,2,27,1,057,10,2.71186440677966,8.0
20160418,1,2,41,1,051,6,-2.2140221402214,3.4
20160419,1,2,23,1,020,6,1.49769585253457,3.0
20160419,1,2,23,1,0234,2,0.26838432635534,3.4
20160419,1,2,40,1,0234,8,0.26838432635534,3.4
20160420,1,2,13,1,080,10,-2.15439856373429,5.0
20160420,1,2,14,1,010,3,-3.531559690106215,0.0
20160420,1,2,14,1,042,20,-2.47680392607929,1.9
20160420,1,2,16,1,046,10,2.31788079470198,7.0
20160421,1,2,14,1,010,1,-1.03626943005182,0.0
20160421,1,2,16,1,046,10,1.04166666666666,7.0
20160422,1,2,9,1,040,10,-1.95729537366548,1.0
20160422,1,2,12,1,019,6,-3.43949044585988,3.4
20160422,1,2,14,1,036,10,-2.04081632653062,4.0
20160422,1,2,23,1,040,4,1.21951219512195,1.0
20160423,1,2,5,1,046,10,0.17985611510791,7.0
20160423,1,2,23,1,042,10,-1.23456790123457,1.9
20160423,1,2,28,1,040,4,-3.30578512396694,1.0
20160424,1,2,25,1,040,6,-3.21054360406744,1.0
20160425,1,2,5,1,036,2,-5.38922155688622,4.0
20160425,1,2,25,1,040,9,-0.689361242058675,1.0
20160426,1,2,5,1,036,2,-6.49350649350649,4.0
20160426,1,2,11,1,013,10,0.0,0.4
20160426,1,2,16,1,043,5,1.47058823529411,2.8
20160426,1,2,16,1,051,10,-0.60790273556231,3.4
20160426,1,2,22,1,040,6,-4.29141716566866,1.0
20160427,1,2,11,1,013,10,0.0,0.4
20160427,1,2,14,1,030,2,-1.16686114352392,4.0
20160427,1,2,22,1,190,6,1.27551020408163,-10.0
20160428,1,2,2,1,020,2,1.88679245283019,3.0
20160428,1,2,5,1,040,10,-1.70410534469404,1.0
